id,label,parentId
Kodepar,Kodepar,Nagbhir
Kojbi,Kojbi,Nagbhir
Kojbi Chak,Kojbi Chak,Nagbhir
Korambi,Korambi,Nagbhir
Kordha,Kordha,Nagbhir
Kosambi Chak 1,Kosambi Chak 1,Nagbhir
Kosambi Chak 2,Kosambi Chak 2,Nagbhir
Kosambi Gaoli,Kosambi Gaoli,Nagbhir
Kotalpar,Kotalpar,Nagbhir
Kotgaon,Kotgaon,Nagbhir
Kothulana,Kothulana,Nagbhir
Kunghada,Kunghada,Nagbhir
Kunghada Chak,Kunghada Chak,Nagbhir
Lakhamapur,Lakhamapur,Nagbhir
Mangali,Mangali,Nagbhir
Mangrul,Mangrul,Nagbhir
Mendha Chargaon,Mendha Chargaon,Nagbhir
Mendha Dakhali Ushrala,Mendha Dakhali Ushrala,Nagbhir
Mhasali,Mhasali,Nagbhir
Mindala,Mindala,Nagbhir
Minthur,Minthur,Nagbhir
Mohadi Mokasa,Mohadi Mokasa,Nagbhir
Mohdar,Mohdar,Nagbhir
Moushi,Moushi,Nagbhir
Moushi Chak,Moushi Chak,Nagbhir
Nagbhid,Nagbhid,Nagbhir
Nanded,Nanded,Nagbhir
Navegaon Mal.,Navegaon Mal.,Nagbhir
Navegaon Pandav,Navegaon Pandav,Nagbhir
Nawanagar,Nawanagar,Nagbhir
Nawegaon Hundeshwari,Nawegaon Hundeshwari,Nagbhir
Nawkhala,Nawkhala,Nagbhir
Owala,Owala,Nagbhir
Paharni,Paharni,Nagbhir
Palasgaon Khurd,Palasgaon Khurd,Nagbhir
Palasgaon Tukum,Palasgaon Tukum,Nagbhir
Panholi,Panholi,Nagbhir
Panholi Mendha,Panholi Mendha,Nagbhir
Panjarepar,Panjarepar,Nagbhir
Pardi,Pardi,Nagbhir
Pardi Jatin,Pardi Jatin,Nagbhir
Pendhari Barad,Pendhari Barad,Nagbhir
Rajoli,Rajoli,Nagbhir
Ranparsodi,Ranparsodi,Nagbhir
Rengatur,Rengatur,Nagbhir
Sakhara,Sakhara,Nagbhir
Sakhara Chak,Sakhara Chak,Nagbhir
Sale Bhatti,Sale Bhatti,Nagbhir
Sale Bhatti Chak,Sale Bhatti Chak,Nagbhir
Salebhatti Rith,Salebhatti Rith,Nagbhir
Sapepar,Sapepar,Nagbhir
Sapepar Raiyyatwari,Sapepar Raiyyatwari,Nagbhir
Sarangad,Sarangad,Nagbhir
Sawangi Badge,Sawangi Badge,Nagbhir
Sawargaon,Sawargaon,Nagbhir
Sawarla,Sawarla,Nagbhir
Sonapur,Sonapur,Nagbhir
Sonapur Tukum,Sonapur Tukum,Nagbhir
Sonuli,Sonuli,Nagbhir
Sonuli,Sonuli,Nagbhir
Sonuli Bk.,Sonuli Bk.,Nagbhir
Sonuli Chak,Sonuli Chak,Nagbhir
Sulezari,Sulezari,Nagbhir
Talodhi,Talodhi,Nagbhir
Tekari,Tekari,Nagbhir
Telandongari,Telandongari,Nagbhir
Telimendha,Telimendha,Nagbhir
Tivarla Gaonganna,Tivarla Gaonganna,Nagbhir
Tivarla Tukum,Tivarla Tukum,Nagbhir
Umargaon,Umargaon,Nagbhir
Ushrala,Ushrala,Nagbhir
Vaijapur,Vaijapur,Nagbhir
Vilam,Vilam,Nagbhir
Visapur,Visapur,Nagbhir
Wadhona,Wadhona,Nagbhir
Walni,Walni,Nagbhir
Wasala Makta,Wasala Makta,Nagbhir
Wasala Mendha,Wasala Mendha,Nagbhir
Yenoli,Yenoli,Nagbhir
Yenoli,Yenoli,Nagbhir
Yenoli Chak,Yenoli Chak,Nagbhir
Zadbori,Zadbori,Nagbhir
Ambai Tukum,Ambai Tukum,Pombhurna
Ambe Dhanora Rith,Ambe Dhanora Rith,Pombhurna
Ashta,Ashta,Pombhurna
Bamni Chak,Bamni Chak,Pombhurna
Bhatari,Bhatari,Pombhurna
Bhimani,Bhimani,Pombhurna
Borda Borkar,Borda Borkar,Pombhurna
Borda Dixit,Borda Dixit,Pombhurna
Borda Zulurwar,Borda Zulurwar,Pombhurna
Chak Ambe Dhanora,Chak Ambe Dhanora,Pombhurna
Chak Ashta,Chak Ashta,Pombhurna
Chak Ballarpur,Chak Ballarpur,Pombhurna
Chak Borgaon Rith,Chak Borgaon Rith,Pombhurna
Chak Chintaldhaba No.1,Chak Chintaldhaba No.1,Pombhurna
Chak Chintaldhaba No.2,Chak Chintaldhaba No.2,Pombhurna
Chak Dongar Haldi No.1,Chak Dongar Haldi No.1,Pombhurna
Chak Dongar Haldi No. 2,Chak Dongar Haldi No. 2,Pombhurna
Chak Dongar Haldi No. 3,Chak Dongar Haldi No. 3,Pombhurna
Chak Futana,Chak Futana,Pombhurna
Chak Ghanoti No.1,Chak Ghanoti No.1,Pombhurna
Chak Ghanoti No.2,Chak Ghanoti No.2,Pombhurna
Chak Hattibodi,Chak Hattibodi,Pombhurna
Chak Nawegaon,Chak Nawegaon,Pombhurna
Chak Pombhurna,Chak Pombhurna,Pombhurna
Chak Thana,Chak Thana,Pombhurna
Chakthane Wasana,Chakthane Wasana,Pombhurna
Chimana Heti,Chimana Heti,Pombhurna
Chimana Heti,Chimana Heti,Pombhurna
Dewada Bk.,Dewada Bk.,Pombhurna
Dewada Kh,Dewada Kh,Pombhurna
Dewai,Dewai,Pombhurna
Dighori,Dighori,Pombhurna
Dongar Haldi Mal,Dongar Haldi Mal,Pombhurna
Dongar Haldi Tukum,Dongar Haldi Tukum,Pombhurna
Futana Mokasa,Futana Mokasa,Pombhurna
Gangapur,Gangapur,Pombhurna
Gangapur Chak,Gangapur Chak,Pombhurna
Ghanoti Tukum,Ghanoti Tukum,Pombhurna
Ghatkul,Ghatkul,Pombhurna
Ghosari,Ghosari,Pombhurna
Jam Kh.,Jam Kh.,Pombhurna
Jam Tukum,Jam Tukum,Pombhurna
Jam Tukum Ryt.,Jam Tukum Ryt.,Pombhurna
Jungaon,Jungaon,Pombhurna
Juni Ladholi,Juni Ladholi,Pombhurna
Kasargatta,Kasargatta,Pombhurna
Kawit Bodi,Kawit Bodi,Pombhurna
Kemara,Kemara,Pombhurna
Khapari Chak,Khapari Chak,Pombhurna
Khapari Rith,Khapari Rith,Pombhurna
Kharmat,Kharmat,Pombhurna
Kosambi Chak,Kosambi Chak,Pombhurna
Kosambi Rith,Kosambi Rith,Pombhurna
Lal Heti,Lal Heti,Pombhurna
Loni,Loni,Pombhurna
Mahala Ryt.,Mahala Ryt.,Pombhurna
Navingangapur,Navingangapur,Pombhurna
Navin Ladholi,Navin Ladholi,Pombhurna
Nawegaon More,Nawegaon More,Pombhurna
Pipari Deshpande,Pipari Deshpande,Pombhurna
Pombhurna,Pombhurna,Pombhurna
Rampur Dixit,Rampur Dixit,Pombhurna
Rampur Zadikar,Rampur Zadikar,Pombhurna
Satara Bhosale,Satara Bhosale,Pombhurna
Satara Komti,Satara Komti,Pombhurna
Satara Tukum,Satara Tukum,Pombhurna
Selur Chak,Selur Chak,Pombhurna
Selur Nagreddi,Selur Nagreddi,Pombhurna
Sonapur,Sonapur,Pombhurna
Sonapur Rith,Sonapur Rith,Pombhurna
Thane Wasana Mal,Thane Wasana Mal,Pombhurna
Thanewasna,Thanewasna,Pombhurna
Thergaon Ryt.,Thergaon Ryt.,Pombhurna
Tok,Tok,Pombhurna
Umari Potdar,Umari Potdar,Pombhurna
Umari Tukum,Umari Tukum,Pombhurna
Welwa Chak,Welwa Chak,Pombhurna
Welwa Mal,Welwa Mal,Pombhurna
Aheri,Aheri,Rajura
Annur,Annur,Rajura
Antargaon,Antargaon,Rajura
Antargaon Kh.,Antargaon Kh.,Rajura
Arvi,Arvi,Rajura
Babapur,Babapur,Rajura
Bamanwada,Bamanwada,Rajura
Bambezari,Bambezari,Rajura
Belampur,Belampur,Rajura
Berdi,Berdi,Rajura
Bhadangpur,Bhadangpur,Rajura
Bhedoda,Bhedoda,Rajura
Bhendala,Bhendala,Rajura
Bhendvi,Bhendvi,Rajura
Bhurkunda Bk,Bhurkunda Bk,Rajura
Bhurkunda  Kh.,Bhurkunda  Kh.,Rajura
Borgoan,Borgoan,Rajura
Botgaon,Botgaon,Rajura
Chanakha,Chanakha,Rajura
Chandanwahi,Chandanwahi,Rajura
Charli,Charli,Rajura
Chinchala,Chinchala,Rajura
Chinchbodi,Chinchbodi,Rajura
Chincholi Bk.,Chincholi Bk.,Rajura
Chincholi Kh.,Chincholi Kh.,Rajura
Chirud,Chirud,Rajura
Chunala,Chunala,Rajura
Dewada,Dewada,Rajura
Dhanora,Dhanora,Rajura
Dhidsi,Dhidsi,Rajura
Dhopatala (Ct),Dhopatala (Ct),Rajura
Dongargaon (Subai),Dongargaon (Subai),Rajura
Ghotta,Ghotta,Rajura
Goraj(Rith),Goraj(Rith),Rajura
Gowari,Gowari,Rajura
Goyegaon,Goyegaon,Rajura
Hardona Bk.,Hardona Bk.,Rajura
Hardona Kh.,Hardona Kh.,Rajura
Hirapur(Chincholi),Hirapur(Chincholi),Rajura
Hirapur (Isapur),Hirapur (Isapur),Rajura
Isapur,Isapur,Rajura
Jamani,Jamani,Rajura
Jogapur,Jogapur,Rajura
Kadholi Bk.,Kadholi Bk.,Rajura
Kakadghat,Kakadghat,Rajura
Kalamana,Kalamana,Rajura
Kapangaon,Kapangaon,Rajura
Kawadgondi,Kawadgondi,Rajura
Kawathala (Rithi),Kawathala (Rithi),Rajura
Kawitpeth,Kawitpeth,Rajura
Kelzar,Kelzar,Rajura
Khairgaon (Rithi),Khairgaon (Rithi),Rajura
Khambada,Khambada,Rajura
Khamona,Khamona,Rajura
Khirdi,Khirdi,Rajura
Kinebodi,Kinebodi,Rajura
Kochi,Kochi,Rajura
Kohapara,Kohapara,Rajura
Kolgaon,Kolgaon,Rajura
Kostala,Kostala,Rajura
Kurli,Kurli,Rajura
Lakkadkot,Lakkadkot,Rajura
Mangaon,Mangaon,Rajura
Mangi Bk,Mangi Bk,Rajura
Mangi Kh.,Mangi Kh.,Rajura
Manoli Bk.,Manoli Bk.,Rajura
Manoli Kh.,Manoli Kh.,Rajura
Marda,Marda,Rajura
Mathara,Mathara,Rajura
Murti,Murti,Rajura
Muthara,Muthara,Rajura
Nalphadi,Nalphadi,Rajura
Navegaon,Navegaon,Rajura
Navegoan,Navegoan,Rajura
Nimbala,Nimbala,Rajura
Nirli,Nirli,Rajura
Nokari Bk.,Nokari Bk.,Rajura
Nokari Kh.,Nokari Kh.,Rajura
Pachgaon,Pachgaon,Rajura
Panchala,Panchala,Rajura
Pandharpauni,Pandharpauni,Rajura
Pauni,Pauni,Rajura
Pellora,Pellora,Rajura
Pendhari (Rith),Pendhari (Rith),Rajura
Pipalgaon Rith,Pipalgaon Rith,Rajura
Rampur,Rampur,Rajura
Ranvelli,Ranvelli,Rajura
Ruyad,Ruyad,Rajura
Sakhari,Sakhari,Rajura
Sakharwahi,Sakharwahi,Rajura
Sasti (Ct),Sasti (Ct),Rajura
Satri,Satri,Rajura
Shirsi,Shirsi,Rajura
Siddheshwar,Siddheshwar,Rajura
Sindi,Sindi,Rajura
Sindola (Rithi),Sindola (Rithi),Rajura
Sonapur,Sonapur,Rajura
Sondo,Sondo,Rajura
Sonurli (Sondo),Sonurli (Sondo),Rajura
Subai,Subai,Rajura
Sukadpalli,Sukadpalli,Rajura
Sumthana,Sumthana,Rajura
Tembhurwahi,Tembhurwahi,Rajura
Tulana,Tulana,Rajura
Tummaguda,Tummaguda,Rajura
Umarzara,Umarzara,Rajura
Varzadi,Varzadi,Rajura
Vihirgaon,Vihirgaon,Rajura
Vihirgaon Kh.,Vihirgaon Kh.,Rajura
Wangi (Rith),Wangi (Rith),Rajura
Waroda,Waroda,Rajura
Warurroad,Warurroad,Rajura
Wirur Station,Wirur Station,Rajura
Yergavhan,Yergavhan,Rajura
Akapur,Akapur,Sawali
Akapur Alias Bijapur,Akapur Alias Bijapur,Sawali
Ambora,Ambora,Sawali
Antargaon,Antargaon,Sawali
Antargaon Tola,Antargaon Tola,Sawali
Asola Chak,Asola Chak,Sawali
Barsagad,Barsagad,Sawali
Belgaon,Belgaon,Sawali
Bhanapur,Bhanapur,Sawali
Bhansi,Bhansi,Sawali
Bharpayali,Bharpayali,Sawali
Bhatti Jamb,Bhatti Jamb,Sawali
Bormala,Bormala,Sawali
Bothali,Bothali,Sawali
Chak Mankapur,Chak Mankapur,Sawali
Chak Pethgaon,Chak Pethgaon,Sawali
Chak Piranji,Chak Piranji,Sawali
Chak Upri Alias Madhe Bhansi,Chak Upri Alias Madhe Bhansi,Sawali
Chak Virkhal Tola,Chak Virkhal Tola,Sawali
Chandli Bk.,Chandli Bk.,Sawali
Chargaon,Chargaon,Sawali
Chichbodi,Chichbodi,Sawali
Chikhali,Chikhali,Sawali
Chorkhal,Chorkhal,Sawali
Chorkhal Rith,Chorkhal Rith,Sawali
Dabgaon Maushi,Dabgaon Maushi,Sawali
Donala,Donala,Sawali
Donala Chak.,Donala Chak.,Sawali
Dongargaon Maske,Dongargaon Maske,Sawali
Gaidongari,Gaidongari,Sawali
Geora Bk.,Geora Bk.,Sawali
Geora Chak,Geora Chak,Sawali
Geora Kh.,Geora Kh.,Sawali
Ghodewahi,Ghodewahi,Sawali
Haramba,Haramba,Sawali
Hirapur,Hirapur,Sawali
Jamb Bk.,Jamb Bk.,Sawali
Jam Ryt,Jam Ryt,Sawali
Jankapur,Jankapur,Sawali
Jankapur T.,Jankapur T.,Sawali
Jibgaon,Jibgaon,Sawali
Kadholi,Kadholi,Sawali
Kajalwahi Chak.,Kajalwahi Chak.,Sawali
Kapsi,Kapsi,Sawali
Kargaon Chak,Kargaon Chak,Sawali
Karoli,Karoli,Sawali
Kasargaon,Kasargaon,Sawali
Kawathi,Kawathi,Sawali
Keroda,Keroda,Sawali
Kesarwahi,Kesarwahi,Sawali
Khanabad Chak,Khanabad Chak,Sawali
Khedi,Khedi,Sawali
Kisannagar,Kisannagar,Sawali
Kondekhal,Kondekhal,Sawali
Kondekhal Alias Ghodewahi,Kondekhal Alias Ghodewahi,Sawali
Kukud Chimadha,Kukud Chimadha,Sawali
Londholi,Londholi,Sawali
Mal Piranji,Mal Piranji,Sawali
Mangar Medha,Mangar Medha,Sawali
Mankapur,Mankapur,Sawali
Mategaon,Mategaon,Sawali
Meha Bk.,Meha Bk.,Sawali
Meha Chak,Meha Chak,Sawali
Meha Chak,Meha Chak,Sawali
Meha Kh.,Meha Kh.,Sawali
Mohad Chak,Mohad Chak,Sawali
Mokhala,Mokhala,Sawali
Mowad Chak,Mowad Chak,Sawali
Mowad Chak,Mowad Chak,Sawali
Mundala,Mundala,Sawali
Navegaon Tukum,Navegaon Tukum,Sawali
Nifandra,Nifandra,Sawali
Nilsani Pethgaon,Nilsani Pethgaon,Sawali
Nimgaon,Nimgaon,Sawali
Palebarsa,Palebarsa,Sawali
Pandhar Sarad Chak,Pandhar Sarad Chak,Sawali
Pardi,Pardi,Sawali
Pathari,Pathari,Sawali
Pendhari,Pendhari,Sawali
Pendhari Chak,Pendhari Chak,Sawali
Pendhari Sarad,Pendhari Sarad,Sawali
Pethgaon,Pethgaon,Sawali
Rajoli Chak,Rajoli Chak,Sawali
Rudrapur,Rudrapur,Sawali
Sadagad,Sadagad,Sawali
Saikheda,Saikheda,Sawali
Saimara Chak,Saimara Chak,Sawali
Saimara Tuk,Saimara Tuk,Sawali
Sakhari,Sakhari,Sawali
Sakhari Chak.,Sakhari Chak.,Sawali
Samada Bk.,Samada Bk.,Sawali
Sawali,Sawali,Sawali
Sawali Tukum,Sawali Tukum,Sawali
Sawangi Dixit,Sawangi Dixit,Sawali
Sawatla,Sawatla,Sawali
Sindola,Sindola,Sawali
Singapur,Singapur,Sawali
Sirsimal,Sirsimal,Sawali
Sirsi Raiyyatwari,Sirsi Raiyyatwari,Sawali
Sonapur,Sonapur,Sawali
Thergaon,Thergaon,Sawali
Umri,Umri,Sawali
Upri,Upri,Sawali
Usarpar Chak,Usarpar Chak,Sawali
Usarpar Tukum,Usarpar Tukum,Sawali
Usegaon,Usegaon,Sawali
Vichora,Vichora,Sawali
Vihirgaon,Vihirgaon,Sawali
Virkhal,Virkhal,Sawali
Vyahad Bk.,Vyahad Bk.,Sawali
Vyahad Chak No.1,Vyahad Chak No.1,Sawali
Vyahad Chak.No.2,Vyahad Chak.No.2,Sawali
Vyahad Kh.,Vyahad Kh.,Sawali
Wadholi Chak.,Wadholi Chak.,Sawali
Wadholi Gandli,Wadholi Gandli,Sawali
Wagholi,Wagholi,Sawali
Alesur,Alesur,Sindewahi
Amboli,Amboli,Sindewahi
Antargaon,Antargaon,Sindewahi
Antragoan Urf,Antragoan Urf,Sindewahi
Bamani Chak,Bamani Chak,Sindewahi
Bamanimal,Bamanimal,Sindewahi
Bhendala,Bhendala,Sindewahi
Chak Alesur,Chak Alesur,Sindewahi
Chak Kukadheti,Chak Kukadheti,Sindewahi
Chak Sakharampur,Chak Sakharampur,Sindewahi
Chargaonbadge,Chargaonbadge,Sindewahi
Chikhal Minghari,Chikhal Minghari,Sindewahi
Chikmara,Chikmara,Sindewahi
Chitki,Chitki,Sindewahi
Delanwadi,Delanwadi,Sindewahi
Dewada,Dewada,Sindewahi
Dhanora,Dhanora,Sindewahi
Dhumman Kheda,Dhumman Kheda,Sindewahi
Dongargaon  Salodkar,Dongargaon  Salodkar,Sindewahi
Gadbori,Gadbori,Sindewahi
Gadmaushi Chak,Gadmaushi Chak,Sindewahi
Ghot,Ghot,Sindewahi
Govindpur Chak,Govindpur Chak,Sindewahi
Gunjewahi Kotha,Gunjewahi Kotha,Sindewahi
Gunjewahi M.N.1,Gunjewahi M.N.1,Sindewahi
Gunjewahi M.N.2,Gunjewahi M.N.2,Sindewahi
Hajari Chak,Hajari Chak,Sindewahi
Indiranagar,Indiranagar,Sindewahi
Itoli,Itoli,Sindewahi
Jamsala,Jamsala,Sindewahi
Jatlapur,Jatlapur,Sindewahi
Jatlapur Tukum,Jatlapur Tukum,Sindewahi
Kachhepar Rai,Kachhepar Rai,Sindewahi
Kalamgaon Gaonganna,Kalamgaon Gaonganna,Sindewahi
Kalamgaon Tukum,Kalamgaon Tukum,Sindewahi
Kanhalgaon,Kanhalgaon,Sindewahi
Kargata,Kargata,Sindewahi
Karwa,Karwa,Sindewahi
Katangdhar,Katangdhar,Sindewahi
Khairi Chak,Khairi Chak,Sindewahi
Khandala,Khandala,Sindewahi
Khari Golkar,Khari Golkar,Sindewahi
Khatera Chak,Khatera Chak,Sindewahi
Khateramal,Khateramal,Sindewahi
Khatgaon,Khatgaon,Sindewahi
Kinhi,Kinhi,Sindewahi
Kokewada,Kokewada,Sindewahi
Kukasi Rith,Kukasi Rith,Sindewahi
Kukudtheti,Kukudtheti,Sindewahi
Ladbori,Ladbori,Sindewahi
Lalchichbodi,Lalchichbodi,Sindewahi
Lonkhairi Panbuda,Lonkhairi Panbuda,Sindewahi
Lonkhairi Tukum,Lonkhairi Tukum,Sindewahi
Lonwahi,Lonwahi,Sindewahi
Mangli Chak,Mangli Chak,Sindewahi
Maregaon Chak,Maregaon Chak,Sindewahi
Maregaon Tuk.,Maregaon Tuk.,Sindewahi
Mendha Chak,Mendha Chak,Sindewahi
Mendhamal Gujari,Mendhamal Gujari,Sindewahi
Mhasmohan,Mhasmohan,Sindewahi
Minghari,Minghari,Sindewahi
Mohadi,Mohadi,Sindewahi
Mohbodi,Mohbodi,Sindewahi
Murmadi,Murmadi,Sindewahi
Murpar Desh,Murpar Desh,Sindewahi
Murpar Gaonganna,Murpar Gaonganna,Sindewahi
Murpar Gujar,Murpar Gujar,Sindewahi
Murpar Tukum,Murpar Tukum,Sindewahi
Nachan Bhatti,Nachan Bhatti,Sindewahi
Naleshwar,Naleshwar,Sindewahi
Nandgaon,Nandgaon,Sindewahi
Navargaon,Navargaon,Sindewahi
Navegaon Chak,Navegaon Chak,Sindewahi
Navegaon Lon Khairi,Navegaon Lon Khairi,Sindewahi
Navegaon Tola,Navegaon Tola,Sindewahi
Palasgaon Jat,Palasgaon Jat,Sindewahi
Pandharwani,Pandharwani,Sindewahi
Pangadi,Pangadi,Sindewahi
Parna,Parna,Sindewahi
Pendhari,Pendhari,Sindewahi
Petgaon,Petgaon,Sindewahi
Pimpaldand Chak,Pimpaldand Chak,Sindewahi
Piparheti,Piparheti,Sindewahi
Powana Chak,Powana Chak,Sindewahi
Powan Bori,Powan Bori,Sindewahi
Powanpar,Powanpar,Sindewahi
Purkepar,Purkepar,Sindewahi
Ramala,Ramala,Sindewahi
Ratnapur,Ratnapur,Sindewahi
Samda Kh.,Samda Kh.,Sindewahi
Saradpar,Saradpar,Sindewahi
Saradpar,Saradpar,Sindewahi
Saradpar Chak,Saradpar Chak,Sindewahi
Sarandi,Sarandi,Sindewahi
Sawargata Chak,Sawargata Chak,Sindewahi
Shankarpur,Shankarpur,Sindewahi
Shivni,Shivni,Sindewahi
Sindewahi,Sindewahi,Sindewahi
Singadzari,Singadzari,Sindewahi
Sirkada,Sirkada,Sindewahi
Tambegadi Mendha,Tambegadi Mendha,Sindewahi
Tayagondi,Tayagondi,Sindewahi
Tekari Alias Antargaon,Tekari Alias Antargaon,Sindewahi
Tekari Alias Waneri,Tekari Alias Waneri,Sindewahi
Tekari Tukum,Tekari Tukum,Sindewahi
Tembharun Bodi,Tembharun Bodi,Sindewahi
Umarwahi,Umarwahi,Sindewahi
Utichak,Utichak,Sindewahi
Utimal,Utimal,Sindewahi
Utinajik Ratnapur,Utinajik Ratnapur,Sindewahi
Virwha,Virwha,Sindewahi
Wagholi Rith,Wagholi Rith,Sindewahi
Wakal,Wakal,Sindewahi
Waneri,Waneri,Sindewahi
Wasera,Wasera,Sindewahi
Yergaon,Yergaon,Sindewahi
Abamakta,Abamakta,Warora
Ajangaon,Ajangaon,Warora
Akola,Akola,Warora
Alpharalias Satara,Alpharalias Satara,Warora
Amadi,Amadi,Warora
Ambora,Ambora,Warora
Anandvan,Anandvan,Warora
Antapur,Antapur,Warora
Arjuni,Arjuni,Warora
Arjuni Tukum,Arjuni Tukum,Warora
Arvi,Arvi,Warora
Asala,Asala,Warora
Ashi,Ashi,Warora
Ashti,Ashti,Warora
Atmurdi,Atmurdi,Warora
Bakharda,Bakharda,Warora
Bamarda,Bamarda,Warora
Bandara,Bandara,Warora
Barvha,Barvha,Warora
Belgaon Chak,Belgaon Chak,Warora
Belgaon Desh,Belgaon Desh,Warora
Belgaon Mokasa,Belgaon Mokasa,Warora
Belgoan Bho. Rith,Belgoan Bho. Rith,Warora
Belgoan Chak Rith,Belgoan Chak Rith,Warora
Bembal,Bembal,Warora
Bembal Rith,Bembal Rith,Warora
Bembal Tukum,Bembal Tukum,Warora
Bhanusakhindi,Bhanusakhindi,Warora
Bhatala,Bhatala,Warora
Bhendala,Bhendala,Warora
Bodakha,Bodakha,Warora
Bopapur,Bopapur,Warora
Bopapur,Bopapur,Warora
Borda,Borda,Warora
Borgaon,Borgaon,Warora
Borgaon Bhosale,Borgaon Bhosale,Warora
Borgaon De,Borgaon De,Warora
Borgaon Mokasa,Borgaon Mokasa,Warora
Borgaon Shiwanfal,Borgaon Shiwanfal,Warora
Bori,Bori,Warora
Chak Gurhad,Chak Gurhad,Warora
Chak Kawadapur,Chak Kawadapur,Warora
Chakmaksur,Chakmaksur,Warora
Chargaon Bk.,Chargaon Bk.,Warora
Chargaon Kh.,Chargaon Kh.,Warora
Chargaon Tukum,Chargaon Tukum,Warora
Charurkhati,Charurkhati,Warora
Chichala,Chichala,Warora
Chikani,Chikani,Warora
Chinora,Chinora,Warora
Dadapur,Dadapur,Warora
Dahala Rith,Dahala Rith,Warora
Dahegaon,Dahegaon,Warora
Dhanoli,Dhanoli,Warora
Dindoda,Dindoda,Warora
Dindoda Bk,Dindoda Bk,Warora
Dongargaon,Dongargaon,Warora
Ekarjuma,Ekarjuma,Warora
Ekona,Ekona,Warora
Fattapur Raiyyatwari,Fattapur Raiyyatwari,Warora
Gaoshet,Gaoshet,Warora
Gaul Bk,Gaul Bk,Warora
Gaul Kh,Gaul Kh,Warora
Gavshet Rith,Gavshet Rith,Warora
Girola,Girola,Warora
Girsawali,Girsawali,Warora
Gujgavhan,Gujgavhan,Warora
Gunjala,Gunjala,Warora
Gurhad Rith,Gurhad Rith,Warora
Hirapur,Hirapur,Warora
Hiwara,Hiwara,Warora
Jalka,Jalka,Warora
Jamani,Jamani,Warora
Jamani Bk,Jamani Bk,Warora
Jamgaon Bk,Jamgaon Bk,Warora
Jamgaon Kh,Jamgaon Kh,Warora
Jamkhula,Jamkhula,Warora
Jamni Rith,Jamni Rith,Warora
Kalamgavhan,Kalamgavhan,Warora
Karanji,Karanji,Warora
Kawadapur Mokasa,Kawadapur Mokasa,Warora
Kawadapur Rith,Kawadapur Rith,Warora
Kawadsi,Kawadsi,Warora
Kekapur,Kekapur,Warora
Keli,Keli,Warora
Kem,Kem,Warora
Khairgaon Tukum,Khairgaon Tukum,Warora
Khambada,Khambada,Warora
Khanji,Khanji,Warora
Khapari,Khapari,Warora
Khartangadi,Khartangadi,Warora
Kharwad,Kharwad,Warora
Khatoda,Khatoda,Warora
Khekadapur,Khekadapur,Warora
Khekadi,Khekadi,Warora
Khemjai,Khemjai,Warora
Kohapara,Kohapara,Warora
Kondala,Kondala,Warora
Kosarsar,Kosarsar,Warora
Kotbala,Kotbala,Warora
Kumbhari,Kumbhari,Warora
Kurla,Kurla,Warora
Lodhi Kheda,Lodhi Kheda,Warora
Lonar Dhote,Lonar Dhote,Warora
Longadaga,Longadaga,Warora
Madheli,Madheli,Warora
Mahadoli,Mahadoli,Warora
Mahalgaon Bk.,Mahalgaon Bk.,Warora
Mahalgaon Kh,Mahalgaon Kh,Warora
Majara Rai,Majara Rai,Warora
Maksur,Maksur,Warora
Mandavgurhad,Mandavgurhad,Warora
Mangali Deotale,Mangali Deotale,Warora
Marda,Marda,Warora
Mesa,Mesa,Warora
Mhasala,Mhasala,Warora
Mohabala,Mohabala,Warora
Mokhala,Mokhala,Warora
Mowada,Mowada,Warora
Muradgaon,Muradgaon,Warora
Nagala Rith,Nagala Rith,Warora
Nagari,Nagari,Warora
Nagpur Tukum,Nagpur Tukum,Warora
Naideo,Naideo,Warora
Nandara,Nandara,Warora
Nandara,Nandara,Warora
Nawargaon,Nawargaon,Warora
Naydev,Naydev,Warora
Niljai,Niljai,Warora
Nimdhela,Nimdhela,Warora
Nimsada,Nimsada,Warora
Pachgaon,Pachgaon,Warora
Pandhartala,Pandhartala,Warora
Panjarepar,Panjarepar,Warora
Panzurni,Panzurni,Warora
Pardi,Pardi,Warora
Parsoda,Parsoda,Warora
Pauni,Pauni,Warora
Pijdura,Pijdura,Warora
Pimpalgaon,Pimpalgaon,Warora
Pimpalgaon Maroti,Pimpalgaon Maroti,Warora
Pimpalgaon Singara,Pimpalgaon Singara,Warora
Pohe,Pohe,Warora
Ralegaon,Ralegaon,Warora
Ratnala,Ratnala,Warora
Sakhara Rajapur,Sakhara Rajapur,Warora
Sakhardoh,Sakhardoh,Warora
Salori,Salori,Warora
Salori Yensa Block,Salori Yensa Block,Warora
Sbegaon,Sbegaon,Warora
Sembal,Sembal,Warora
Shegaon Bk.,Shegaon Bk.,Warora
Shiwani,Shiwani,Warora
Sindola,Sindola,Warora
Singarwadi,Singarwadi,Warora
Soit,Soit,Warora
Sonegaon,Sonegaon,Warora
Sumthana,Sumthana,Warora
Surla,Surla,Warora
Susa,Susa,Warora
Tadala Bopapur,Tadala Bopapur,Warora
Tadgavhan,Tadgavhan,Warora
Takali,Takali,Warora
Takali Vibhutrao,Takali Vibhutrao,Warora
Talegaon,Talegaon,Warora
Tembhurda,Tembhurda,Warora
Tulana,Tulana,Warora
Tumgaon,Tumgaon,Warora
Ukharda,Ukharda,Warora
